5/2/2015
1:30:04 PM

0, CH+=0, CH-=199, Range=+/-10, y=a*26.8643-68.1-.131533
1, CH+=1, CH-=199, Range=+/-10, y=b*1318.19-1319.239
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
0.013667	2.549997	1.735048	1.401907	2.492675	0.272349	967.883586	1.401907	2.492675
0.014000	2.529721	1.714794	1.396835	2.472409	-0.272349	941.184886	1.396835	2.472409
0.014333	2.534790	1.740111	1.406979	2.487608	-0.136174	974.558261	1.406979	2.487608
0.014667	2.529721	1.745175	1.406979	2.462277	-0.272349	981.232936	1.406979	2.462277
0.015000	2.519583	1.729984	1.412051	2.518006	-0.544698	961.208911	1.412051	2.518006
0.015333	2.549997	1.745175	1.396835	2.492675	0.272349	981.232936	1.396835	2.492675
0.015667	2.555066	1.755302	1.401907	2.477476	0.408524	994.582286	1.401907	2.477476
0.016000	2.539859	1.750238	1.386691	2.492675	0.000000	987.907611	1.386691	2.492675
0.016333	2.524652	1.745175	1.401907	2.472409	-0.408523	981.232936	1.401907	2.472409
0.016667	2.534790	1.755302	1.412051	2.467343	-0.136174	994.582286	1.412051	2.467343
0.017000	2.534790	1.750238	1.406979	2.482542	-0.136174	987.907611	1.406979	2.482542
0.017333	2.524652	1.750238	1.386691	2.482542	-0.408523	987.907611	1.386691	2.482542
0.017667	2.519583	1.740111	1.401907	2.497741	-0.544698	974.558261	1.401907	2.497741
0.018000	2.514514	1.745175	1.386691	2.497741	-0.680872	981.232936	1.386691	2.497741
0.018333	2.539859	1.745175	1.406979	2.502807	0.000000	981.232936	1.406979	2.502807
0.018667	2.549997	1.740111	1.391763	2.472409	0.272349	974.558261	1.391763	2.472409
0.019000	2.519583	1.745175	1.391763	2.492675	-0.544698	981.232936	1.391763	2.492675
0.019333	2.514514	1.750238	1.401907	2.497741	-0.680872	987.907611	1.401907	2.497741
0.019667	2.524652	1.755302	1.396835	2.502807	-0.408523	994.582286	1.396835	2.502807
0.020000	2.519583	1.729984	1.396835	2.507873	-0.544698	961.208911	1.396835	2.507873
0.020333	2.534790	1.735048	1.401907	2.497741	-0.136174	967.883586	1.401907	2.497741
0.020667	2.544928	1.745175	1.386691	2.507873	0.136175	981.232936	1.386691	2.507873
0.021000	2.549997	1.745175	1.401907	2.497741	0.272349	981.232936	1.401907	2.497741
0.021333	2.539859	1.755302	1.401907	2.492675	0.000000	994.582286	1.401907	2.492675
0.021667	2.544928	1.740111	1.401907	2.477476	0.136175	974.558261	1.401907	2.477476
0.022000	2.539859	1.740111	1.401907	2.477476	0.000000	974.558261	1.401907	2.477476
